,Timestamp,Email address,Google_Score,Name,IITP webmail,Phone (10 digit only),Roll Number,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,Score_after_negative_marking,Status_Answer
287,07-08-2021 12:21,harriet_bell3349@elnee.tech,60.0/112,Harriet Bell,harriet_bell1767@iitp.ac.in,9065656812,1401ME50,Option B,Option B,Option B,Option C,Option B,Option C,Option D,Option B,Option C,Option A,Option B,Option A,Option D,Option B,,Option B,Option C,Option D,Option B,Option B,Option A,Option B,Option B,Option D,Option D,Option A,Option B,Option B,36.0 / 112,"(15.0 , 12.0 , 1)"
288,07-08-2021 12:21,sylvia_lane6648@bulaffy.com,88.0/112,Sylvia Lane,sylvia_lane4796@iitp.ac.in,9926031256,1401CE55,Option A,,Option B,Option C,Option C,Option C,Option D,Option D,Option B,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,Option C,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,82.0 / 112,"(22.0 , 3.0 , 3)"
289,07-08-2021 12:21,mandy_king2479@ubusive.com,80.0/112,Mandy King,mandy_king5447@iitp.ac.in,8928615380,1401CB61,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option C,Option C,Option A,Option A,Option A,Option D,Option C,Option B,Option D,Option C,Option D,Option B,Option C,Option D,Option C,Option A,Option D,Option C,Option A,Option C,Option D,64.0 / 112,"(20.0 , 8.0 , 0)"
290,07-08-2021 12:21,benny_eddison5776@womeona.net,80.0/112,Benny Eddison,benny_eddison3079@iitp.ac.in,7903510948,1401EE83,Option A,Option D,Option B,Option B,Option B,Option C,Option D,Option D,Option A,,,Option A,Option D,,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,Option D,,Option A,,Option D,78.0 / 112,"(20.0 , 1.0 , 7)"
291,07-08-2021 12:21,thea_holmes8714@typill.biz,104.0/112,Thea Holmes,thea_holmes5312@iitp.ac.in,9324964212,1401MM01,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,104.0 / 112,"(26.0 , 0.0 , 2)"
292,07-08-2021 12:21,carol_rainford9836@bungar.biz,68.0/112,Carol Rainford,carol_rainford602@iitp.ac.in,9694081257,1401MM27,Option A,,Option B,Option C,Option A,Option D,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,,Option C,Option D,Option A,Option D,Option A,,,Option D,,Option A,Option C,Option D,60.0 / 112,"(17.0 , 4.0 , 7)"
293,07-08-2021 12:21,elle_quinn1088@vetan.org,60.0/112,Elle Quinn,elle_quinn6428@iitp.ac.in,9358171664,1401CB55,Option A,,Option B,Option C,Option A,,Option D,,,,Option D,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option A,Option D,Option A,,,,,Option A,Option C,Option D,52.0 / 112,"(15.0 , 4.0 , 9)"
294,07-08-2021 12:21,brad_cann9245@gompie.com,56.0/112,Brad Cann,brad_cann4231@iitp.ac.in,7542060940,1401CB33,,,Option B,Option C,Option B,Option C,Option D,,,Option B,,,,,Option B,,Option C,Option D,Option A,Option D,Option A,Option A,,Option D,,Option A,Option C,Option B,50.0 / 112,"(14.0 , 3.0 , 11)"
295,07-08-2021 12:21,bart_oakley8859@zorer.org,60.0/112,Bart Oakley,bart_oakley3345@iitp.ac.in,8109165155,1401CB50,,,Option B,Option C,,,Option D,,,,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,60.0 / 112,"(15.0 , 0.0 , 13)"
296,07-08-2021 12:21,chuck_baxter850@ovock.tech,88.0/112,Chuck Baxter,chuck_baxter6404@iitp.ac.in,8839473018,1401ME66,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,,,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,84.0 / 112,"(22.0 , 2.0 , 4)"
297,07-08-2021 12:21,ramon_wilson4079@corti.com,20.0/112,Ramon Wilson,ramon_wilson6899@iitp.ac.in,9572370676,1401CE36,,,,,,Option C,,Option D,,,,,Option D,,,,Option C,,,,Option B,,,,,Option A,,,18.0 / 112,"(5.0 , 1.0 , 22)"
298,07-08-2021 12:21,lucas_ebbs9245@nickia.com,92.0/112,Lucas Ebbs,lucas_ebbs8748@iitp.ac.in,9515653903,1401CS26,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,92.0 / 112,"(23.0 , 0.0 , 5)"
299,07-08-2021 12:21,rick_morgan2458@sveldo.biz,68.0/112,Rick Morgan,rick_morgan7007@iitp.ac.in,6289458617,1401CS61,Option A,,Option B,Option C,,,Option D,,Option A,Option A,,,,Option D,Option B,Option D,Option C,Option A,Option B,Option D,Option A,,,Option D,,Option A,Option C,Option D,66.0 / 112,"(17.0 , 1.0 , 10)"
300,07-08-2021 12:21,lara_lewis522@brety.org,72.0/112,Lara Lewis,lara_lewis6326@iitp.ac.in,9602708474,1401CE03,Option A,Option A,,Option C,Option B,Option C,Option D,Option D,Option A,Option B,,Option A,Option D,,Option B,Option C,Option C,Option D,Option B,Option D,Option C,Option B,Option A,Option D,,Option A,Option C,Option B,60.0 / 112,"(18.0 , 6.0 , 4)"
301,07-08-2021 12:21,caleb_stevens6616@fuliss.net,76.0/112,Caleb Stevens,caleb_stevens5783@iitp.ac.in,7355108321,1401ME54,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option D,,Option A,Option D,,Option A,Option C,Option D,72.0 / 112,"(19.0 , 2.0 , 7)"
302,07-08-2021 12:21,gabriel_addison850@brety.org,48.0/112,Gabriel Addison,gabriel_addison4611@iitp.ac.in,9022741641,1401EE69,,,,,Option B,,,Option D,,Option B,,Option A,Option D,Option D,Option B,Option D,Option C,,,Option D,,,Option A,Option D,,Option A,,,46.0 / 112,"(12.0 , 1.0 , 15)"
303,07-08-2021 12:21,adela_adams2038@kideod.biz,100.0/112,Adela Adams,adela_adams8483@iitp.ac.in,9078973399,1401MM34,Option A,Option D,,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option C,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,98.0 / 112,"(25.0 , 1.0 , 2)"
304,07-08-2021 12:21,paula_walton8401@bungar.biz,36.0/112,Paula Walton,paula_walton280@iitp.ac.in,8278783859,1401EE39,Option A,Option D,Option B,Option C,,Option C,Option B,,,Option A,,,Option C,,Option D,,Option D,Option D,Option A,Option C,Option B,Option B,,,Option D,,,Option D,20.0 / 112,"(9.0 , 8.0 , 11)"
305,07-08-2021 12:21,gwenyth_murray7588@famism.biz,76.0/112,Gwenyth Murray,gwenyth_murray2869@iitp.ac.in,9390076368,1401CB18,Option A,Option D,,,,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option B,,Option D,,,Option A,Option D,Option B,Option A,Option C,Option D,72.0 / 112,"(19.0 , 2.0 , 7)"
306,07-08-2021 12:21,chad_dunbar6626@twipet.com,32.0/112,Chad Dunbar,chad_dunbar264@iitp.ac.in,9959059717,1401ME74,Option A,,Option B,Option C,,,Option A,,,Option A,Option C,Option A,Option B,Option D,,,,Option D,,Option C,,,,,,,Option B,Option B,22.0 / 112,"(8.0 , 5.0 , 15)"
307,07-08-2021 12:21,mona_morris3750@liret.org,96.0/112,Mona Morris,mona_morris5140@iitp.ac.in,9904957122,1401CB09,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,94.0 / 112,"(24.0 , 1.0 , 3)"
308,07-08-2021 12:21,charlize_harvey2662@naiker.biz,88.0/112,Charlize Harvey,charlize_harvey8800@iitp.ac.in,9523893435,1401EE46,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option D,Option A,Option D,,Option A,Option C,Option D,82.0 / 112,"(22.0 , 3.0 , 3)"
309,07-08-2021 12:21,alexia_calderwood626@grannar.com,84.0/112,Alexia Calderwood,alexia_calderwood5145@iitp.ac.in,7209771799,1401CS55,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,,,Option D,Option B,Option C,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,,Option D,82.0 / 112,"(21.0 , 1.0 , 6)"
310,07-08-2021 12:21,marilyn_edwards6758@nanoff.biz,96.0/112,Marilyn Edwards,marilyn_edwards831@iitp.ac.in,7506198872,1401EE35,Option C,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option D,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,90.0 / 112,"(24.0 , 3.0 , 1)"
311,07-08-2021 12:21,johnathan_marshall1629@hourpy.biz,96.0/112,Johnathan Marshall,johnathan_marshall2175@iitp.ac.in,7048490856,1401ME75,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,94.0 / 112,"(24.0 , 1.0 , 3)"
312,07-08-2021 12:21,angel_edmonds7000@cispeto.com,64.0/112,Angel Edmonds,angel_edmonds4298@iitp.ac.in,9963834492,1401EE11,Option A,Option D,Option D,Option C,Option A,,Option D,,,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,,Option D,,Option A,Option A,Option D,,Option A,,Option B,58.0 / 112,"(16.0 , 3.0 , 9)"
313,07-08-2021 12:21,vera_knight2731@joiniaa.com,80.0/112,Vera Knight,vera_knight9213@iitp.ac.in,8875228263,1401EE51,Option A,Option D,,Option C,,,Option D,Option D,,,Option A,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,76.0 / 112,"(20.0 , 2.0 , 6)"
314,07-08-2021 12:21,chad_fenton7461@cispeto.com,40.0/112,Chad Fenton,chad_fenton7570@iitp.ac.in,8910853408,1401ME55,Option A,Option D,Option B,,,,Option D,,,Option D,,,Option B,Option D,,Option C,Option C,,,,,Option B,Option A,,,Option A,Option C,Option D,32.0 / 112,"(10.0 , 4.0 , 14)"
315,07-08-2021 12:21,alexander_mooney655@elnee.tech,68.0/112,Alexander Mooney,alexander_mooney2461@iitp.ac.in,9109048767,1401CE33,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option C,,Option A,Option D,Option D,Option A,Option C,Option B,64.0 / 112,"(17.0 , 2.0 , 9)"
316,07-08-2021 12:21,dani_corbett9620@nickia.com,88.0/112,Dani Corbett,dani_corbett8987@iitp.ac.in,9868300785,1401CS22,Option A,Option D,Option B,Option D,Option B,Option C,Option B,Option D,Option A,Option A,Option C,,,,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,82.0 / 112,"(22.0 , 3.0 , 3)"
317,07-08-2021 12:21,denny_wheeler366@deons.tech,64.0/112,Denny Wheeler,denny_wheeler1932@iitp.ac.in,7702980023,1401CE23,Option A,,Option B,Option B,,,Option D,,Option A,Option A,Option D,Option A,Option D,,Option B,Option D,Option C,Option A,Option C,Option D,,Option A,Option A,Option D,,Option A,Option C,,56.0 / 112,"(16.0 , 4.0 , 8)"
318,07-08-2021 12:21,susan_wood7673@nanoff.biz,96.0/112,Susan Wood,susan_wood5486@iitp.ac.in,9890465102,1401CS23,Option A,Option D,Option C,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option C,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,88.0 / 112,"(24.0 , 4.0 , 0)"
319,07-08-2021 12:21,nicole_simmons3103@irrepsy.com,88.0/112,Nicole Simmons,nicole_simmons164@iitp.ac.in,7424809613,1401ME38,Option A,Option D,Option B,Option C,,Option C,Option D,Option C,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option B,,Option A,Option D,Option D,Option A,Option C,Option D,82.0 / 112,"(22.0 , 3.0 , 3)"
320,07-08-2021 12:21,abdul_noon829@tonsy.org,92.0/112,Abdul Noon,abdul_noon2396@iitp.ac.in,9905163752,1401CS11,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,90.0 / 112,"(23.0 , 1.0 , 4)"
321,07-08-2021 12:21,nathan_plumb7441@yahoo.com,68.0/112,Nathan Plumb,nathan_plumb9423@iitp.ac.in,7398823882,1401CE41,Option A,Option B,Option B,Option C,Option B,Option C,Option D,Option A,,Option A,Option B,Option A,Option B,Option B,Option B,Option B,Option C,Option D,,Option B,Option A,Option B,Option B,Option D,Option D,Option A,Option C,Option D,50.0 / 112,"(17.0 , 9.0 , 2)"
322,07-08-2021 12:21,alan_hunter4270@gompie.com,56.0/112,Alan Hunter,alan_hunter9127@iitp.ac.in,9740527879,1401EE44,Option A,,,Option C,,Option C,Option D,Option D,,,,Option A,Option D,Option D,,Option D,Option C,Option D,,,Option D,,,Option D,,,Option C,Option D,54.0 / 112,"(14.0 , 1.0 , 13)"
323,07-08-2021 12:21,mark_redfern2694@nimogy.biz,24.0/112,Mark Redfern,mark_redfern6716@iitp.ac.in,9005524878,1401CS65,Option A,,Option B,Option C,Option A,Option B,Option A,Option C,Option C,,Option B,Option A,Option C,Option C,Option A,Option C,Option B,Option D,,,Option A,,Option B,Option A,,Option C,Option B,Option B,-8.0 / 112,"(6.0 , 16.0 , 6)"
324,07-08-2021 12:21,julius_davies2022@guentu.biz,84.0/112,Julius Davies,julius_davies1151@iitp.ac.in,7631496928,1401CE45,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,84.0 / 112,"(21.0 , 0.0 , 7)"
325,07-08-2021 12:21,jenna_brock9008@ovock.tech,76.0/112,Jenna Brock,jenna_brock2346@iitp.ac.in,8409531980,1401EE01,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,Option D,Option B,Option A,Option C,Option D,,,Option A,,Option A,Option D,,Option A,,Option D,72.0 / 112,"(19.0 , 2.0 , 7)"
326,07-08-2021 12:21,barney_wade1391@vetan.org,96.0/112,Barney Wade,barney_wade8295@iitp.ac.in,9592548833,1401EE16,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option A,Option D,90.0 / 112,"(24.0 , 3.0 , 1)"
327,07-08-2021 12:21,danny_doherty8965@sveldo.biz,72.0/112,Danny Doherty,danny_doherty5308@iitp.ac.in,9743162121,1401CB45,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,,Option D,,Option B,Option D,Option C,Option A,Option A,Option D,Option A,,,Option A,,Option A,Option C,Option D,66.0 / 112,"(18.0 , 3.0 , 7)"
328,07-08-2021 12:21,bryon_tyler4863@gompie.com,112.0/112,Bryon Tyler,bryon_tyler4111@iitp.ac.in,9771425672,1401EE64,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,112.0 / 112,"(28.0 , 0.0 , 0)"
329,07-08-2021 12:21,phillip_khan1400@hourpy.biz,84.0/112,Phillip Khan,phillip_khan907@iitp.ac.in,9905392639,1401ME58,Option A,,Option B,Option C,Option B,Option C,Option D,,,,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,84.0 / 112,"(21.0 , 0.0 , 7)"
330,07-08-2021 12:21,joseph_walsh6101@nickia.com,32.0/112,Joseph Walsh,joseph_walsh1627@iitp.ac.in,7463014745,1401EE76,,,,Option C,Option A,Option C,,,Option A,,Option C,,,Option C,Option C,,,,,,,Option B,Option A,Option C,,Option A,Option C,Option D,22.0 / 112,"(8.0 , 5.0 , 15)"
331,07-08-2021 12:21,john_lyon912@qater.org,64.0/112,John Lyon,john_lyon97@iitp.ac.in,9660605572,1401EE06,Option A,Option D,Option B,Option C,,Option C,Option D,,,,Option C,Option D,Option B,,Option B,Option C,Option C,Option D,,Option B,Option A,,Option A,Option D,Option B,Option A,Option C,Option D,54.0 / 112,"(16.0 , 5.0 , 7)"
332,07-08-2021 12:21,shelby_mills7789@mafthy.com,68.0/112,Shelby Mills,shelby_mills8208@iitp.ac.in,9729867447,1401ME44,Option A,,Option A,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option A,,Option A,Option D,Option A,Option A,Option C,,64.0 / 112,"(17.0 , 2.0 , 9)"
333,07-08-2021 12:21,elena_redden3857@hourpy.biz,96.0/112,Elena Redden,elena_redden6194@iitp.ac.in,8918963682,1401EE33,,Option D,Option B,Option C,Option B,Option C,Option D,Option B,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,,Option D,Option A,Option C,Option D,94.0 / 112,"(24.0 , 1.0 , 3)"
334,07-08-2021 12:21,ruby_robe7788@brety.org,76.0/112,Ruby Robe,ruby_robe6762@iitp.ac.in,6281984933,1401CB30,Option A,Option D,Option B,,,Option C,Option D,Option D,Option A,,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,,Option A,Option D,Option B,Option A,Option C,Option B,72.0 / 112,"(19.0 , 2.0 , 7)"
335,07-08-2021 12:21,freya_whittle4253@gmail.com,52.0/112,Freya Whittle,freya_whittle2848@iitp.ac.in,8052902317,1401CB17,Option A,,,,Option B,Option C,Option D,Option D,,Option A,,Option A,,,,,,,,,Option A,,Option A,Option D,Option D,Option A,,Option D,52.0 / 112,"(13.0 , 0.0 , 15)"
336,07-08-2021 12:21,julius_ashwell7258@joiniaa.com,76.0/112,Julius Ashwell,julius_ashwell1708@iitp.ac.in,6307509850,1401ME17,Option C,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,,,,Option B,,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,Option B,72.0 / 112,"(19.0 , 2.0 , 7)"
337,07-08-2021 12:21,fiona_jones2431@jiman.org,68.0/112,Fiona Jones,fiona_jones3747@iitp.ac.in,8271805307,1401CS71,Option A,,Option B,Option C,Option A,Option B,,Option B,Option C,Option A,Option A,Option C,Option D,Option A,Option B,Option C,Option C,Option D,Option A,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,50.0 / 112,"(17.0 , 9.0 , 2)"
338,07-08-2021 12:21,cecilia_ventura8546@grannar.com,68.0/112,Cecilia Ventura,cecilia_ventura8162@iitp.ac.in,7979907264,1401CB06,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,,Option D,Option B,Option D,,Option D,Option B,Option C,,Option A,,Option D,Option D,Option A,,Option D,66.0 / 112,"(17.0 , 1.0 , 10)"
339,07-08-2021 12:21,rachael_richardson1030@ubusive.com,96.0/112,Rachael Richardson,rachael_richardson4693@iitp.ac.in,7674898469,1401CE60,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,,Option A,Option D,Option D,Option A,Option C,Option D,92.0 / 112,"(24.0 , 2.0 , 2)"
340,07-08-2021 12:21,payton_gilmore2160@womeona.net,60.0/112,Payton Gilmore,payton_gilmore8550@iitp.ac.in,9602092821,1401CE20,Option A,,Option B,Option C,,Option C,Option D,,,Option A,,,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,Option B,58.0 / 112,"(15.0 , 1.0 , 12)"
341,07-08-2021 12:21,payton_adler4220@kideod.biz,52.0/112,Payton Adler,payton_adler177@iitp.ac.in,9294807677,1401CS73,Option A,Option D,Option B,Option C,,Option B,,,,Option A,Option C,Option C,Option B,Option D,Option B,,,Option D,,Option D,,,,Option D,Option B,,Option C,Option D,44.0 / 112,"(13.0 , 4.0 , 11)"
342,07-08-2021 12:21,martin_butler4692@bretoux.com,84.0/112,Martin Butler,martin_butler752@iitp.ac.in,8510015776,1401EE80,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option C,Option D,Option D,Option A,Option A,Option D,Option B,Option A,Option A,Option D,74.0 / 112,"(21.0 , 5.0 , 2)"
343,07-08-2021 12:21,gil_stark8248@irrepsy.com,84.0/112,Gil Stark,gil_stark4937@iitp.ac.in,8178538456,1401EE61,Option A,,Option B,Option C,,Option C,Option D,Option D,Option A,,Option C,Option C,,Option D,Option B,Option D,Option C,Option D,Option B,,Option C,Option A,Option A,Option D,Option D,Option A,Option C,Option D,80.0 / 112,"(21.0 , 2.0 , 5)"
344,07-08-2021 12:21,aurelia_parker681@deavo.com,60.0/112,Aurelia Parker,aurelia_parker6952@iitp.ac.in,8668373407,1401EE21,Option A,Option D,Option B,,Option B,Option C,Option D,,,Option A,,,Option B,,Option B,Option D,,Option D,Option B,Option D,,,,Option D,,Option A,Option B,Option D,56.0 / 112,"(15.0 , 2.0 , 11)"
345,07-08-2021 12:21,marie_hastings7335@cispeto.com,84.0/112,Marie Hastings,marie_hastings7889@iitp.ac.in,6305673511,1401EE38,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,,Option B,Option A,Option C,Option D,Option C,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,78.0 / 112,"(21.0 , 3.0 , 4)"
346,07-08-2021 12:21,eden_hobbs946@naiker.biz,76.0/112,Eden Hobbs,eden_hobbs2291@iitp.ac.in,9812314570,1401CE35,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option C,Option C,Option A,Option D,Option D,Option A,Option C,Option B,70.0 / 112,"(19.0 , 3.0 , 6)"
347,07-08-2021 12:21,stephanie_noon318@supunk.biz,56.0/112,Stephanie Noon,stephanie_noon6927@iitp.ac.in,6302762515,1401CS75,,,Option B,Option C,,,Option D,,Option B,,Option D,Option A,,Option D,Option B,Option D,Option C,,,,Option B,Option A,Option A,Option D,,Option A,Option C,Option D,50.0 / 112,"(14.0 , 3.0 , 11)"
348,07-08-2021 12:21,samara_evans677@gmail.com,92.0/112,Samara Evans,samara_evans616@iitp.ac.in,8989444396,1401ME81,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,,Option C,,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,,Option A,,Option D,92.0 / 112,"(23.0 , 0.0 , 5)"
349,07-08-2021 12:21,andie_gilmore7470@ubusive.com,92.0/112,Andie Gilmore,andie_gilmore636@iitp.ac.in,9569549730,1401CE02,Option A,,Option B,Option C,Option C,Option C,Option A,Option D,,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,86.0 / 112,"(23.0 , 3.0 , 2)"
350,07-08-2021 12:21,vera_thorne7819@twipet.com,92.0/112,Vera Thorne,vera_thorne1771@iitp.ac.in,9498370100,1401ME26,Option A,Option D,Option B,Option C,Option D,Option C,Option A,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D,84.0 / 112,"(23.0 , 4.0 , 1)"
351,07-08-2021 12:21,sofie_reese6697@jiman.org,68.0/112,Sofie Reese,sofie_reese7187@iitp.ac.in,9027949013,1401CE62,,,Option B,Option C,,Option C,Option D,Option B,,,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option A,Option C,,64.0 / 112,"(17.0 , 2.0 , 9)"
352,07-08-2021 12:22,ramon_murray3074@fuliss.net,64.0/112,Ramon Murray,ramon_murray3130@iitp.ac.in,9935684929,1401EE34,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,,,Option D,,Option C,Option D,Option C,Option D,Option D,,Option D,,Option A,Option D,Option D,Option A,,Option D,58.0 / 112,"(16.0 , 3.0 , 9)"
353,07-08-2021 12:22,martin_aldridge1582@brety.org,108.0/112,Martin Aldridge,martin_aldridge2528@iitp.ac.in,8421651385,1401MM19,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,106.0 / 112,"(27.0 , 1.0 , 0)"
354,07-08-2021 12:22,henry_watt4763@nanoff.biz,76.0/112,Henry Watt,henry_watt5219@iitp.ac.in,9455096201,1401CE11,Option A,Option D,,Option C,Option C,Option C,Option D,,Option A,Option B,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option D,,Option A,Option D,Option D,Option A,Option C,Option B,68.0 / 112,"(19.0 , 4.0 , 5)"
355,07-08-2021 12:22,cedrick_reynolds1080@cispeto.com,92.0/112,Cedrick Reynolds,cedrick_reynolds127@iitp.ac.in,8555929824,1401EE29,Option A,Option D,,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option D,Option A,Option D,Option D,88.0 / 112,"(23.0 , 2.0 , 3)"
356,07-08-2021 12:22,mason_gibson967@acrit.org,68.0/112,Mason Gibson,mason_gibson8473@iitp.ac.in,7301514267,1401ME01,Option A,Option D,Option B,Option C,Option B,Option C,,Option D,,Option A,Option C,Option C,Option C,,,Option D,,Option D,,Option D,Option A,Option A,Option B,Option C,Option D,Option A,Option A,Option D,58.0 / 112,"(17.0 , 5.0 , 6)"
357,07-08-2021 12:22,nicholas_hogg3198@bauros.biz,48.0/112,Nicholas Hogg,nicholas_hogg7669@iitp.ac.in,9336344082,1401MM30,Option A,,Option B,Option C,,Option C,Option A,Option D,,Option A,Option C,Option D,Option D,,,,Option C,,,Option A,,,,Option D,,Option A,,Option D,42.0 / 112,"(12.0 , 3.0 , 13)"
358,07-08-2021 12:22,valentina_parker5587@bungar.biz,76.0/112,Valentina Parker,valentina_parker9971@iitp.ac.in,9440719490,1401CS25,,,Option B,Option C,,Option C,Option D,,,Option A,Option C,,,Option D,Option B,Option D,Option C,Option D,Option B,,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,74.0 / 112,"(19.0 , 1.0 , 8)"
